,team_name,X,Y,Z,tick,steamid,name
5,TERRORIST,-1435.2434,-292.40857,11488.031,110940,76561198135228658,gafolo
6,TERRORIST,-2251.4453,-522.77985,11488.031,110940,76561198307734468,rdn---
7,CT,-2188.95,538.0313,11764.544,110940,76561198377335846,snow_-_
8,TERRORIST,-2416.4734,-667.78894,11776.031,110940,76561198809462276,koaLx
9,TERRORIST,-1027.662,-18.19513,11544.858,110940,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111004,76561198350342505,nqz-
1,CT,-605.25964,-751.9685,11792.013,111004,76561198074017668,lux1-
2,CT,-1476.0679,518.8342,11893.6455,111004,76561198015308884,biguzera-
3,CT,-1097.6863,-991.1115,11776.031,111004,76561198385657675,kauez_
4,TERRORIST,-862.2359,-143.09943,11488.031,111004,76561198095896540,docz1n
5,TERRORIST,-1279.8503,-109.055176,11488.031,111004,76561198135228658,gafolo
6,TERRORIST,-2182.9316,-541.0862,11488.031,111004,76561198307734468,rdn---
7,CT,-2188.95,538.0313,11764.544,111004,76561198377335846,snow_-_
8,TERRORIST,-2420.194,-668.16174,11776.031,111004,76561198809462276,koaLx
9,TERRORIST,-908.2839,56.898167,11520.031,111004,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111068,76561198350342505,nqz-
1,CT,-628.4269,-755.2235,11859.267,111068,76561198074017668,lux1-
2,CT,-1332.8787,321.83362,11776.031,111068,76561198015308884,biguzera-
3,CT,-1055.8846,-1186.8644,11776.031,111068,76561198385657675,kauez_
4,TERRORIST,-732.3627,-173.26361,11488.031,111068,76561198095896540,docz1n
5,TERRORIST,-1049.992,-81.908325,11488.031,111068,76561198135228658,gafolo
6,TERRORIST,-2014.9329,-470.03503,11552.031,111068,76561198307734468,rdn---
7,CT,-2206.6301,538.03125,11758.969,111068,76561198377335846,snow_-_
8,TERRORIST,-2421.9434,-668.6361,11776.031,111068,76561198809462276,koaLx
9,TERRORIST,-925.7164,54.132725,11520.031,111068,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111132,76561198350342505,nqz-
1,CT,-649.8328,-777.792,11864.0625,111132,76561198074017668,lux1-
2,CT,-1155.0591,174.6524,11776.031,111132,76561198015308884,biguzera-
3,CT,-1054.7721,-1189.8297,11776.031,111132,76561198385657675,kauez_
4,TERRORIST,-758.1086,-169.90125,11488.031,111132,76561198095896540,docz1n
5,TERRORIST,-836.2588,-69.72046,11488.031,111132,76561198135228658,gafolo
6,TERRORIST,-1913.9874,-447.73413,11552.031,111132,76561198307734468,rdn---
7,CT,-2221.948,546.158,11754.14,111132,76561198377335846,snow_-_
8,TERRORIST,-2421.4165,-670.7347,11776.031,111132,76561198809462276,koaLx
9,TERRORIST,-933.18744,10.558073,11520.031,111132,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111196,76561198350342505,nqz-
1,CT,-656.93787,-784.4873,11864.0625,111196,76561198074017668,lux1-
2,CT,-1003.1821,-5.3222046,11776.031,111196,76561198015308884,biguzera-
3,CT,-1054.7721,-1189.8297,11776.031,111196,76561198385657675,kauez_
4,TERRORIST,-726.5762,-178.4917,11488.031,111196,76561198095896540,docz1n
5,TERRORIST,-724.89606,-89.94971,11488.031,111196,76561198135228658,gafolo
6,TERRORIST,-1852.0441,-464.91675,11552.031,111196,76561198307734468,rdn---
7,CT,-2230.147,544.5314,11751.554,111196,76561198377335846,snow_-_
8,TERRORIST,-2421.7886,-669.25604,11776.031,111196,76561198809462276,koaLx
9,TERRORIST,-866.0249,24.638788,11520.031,111196,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111260,76561198350342505,nqz-
1,CT,-658.71216,-788.9687,11864.0625,111260,76561198074017668,lux1-
2,CT,-978.27826,-218.77588,11776.031,111260,76561198015308884,biguzera-
3,CT,-1054.7721,-1189.8297,11776.031,111260,76561198385657675,kauez_
4,TERRORIST,-701.06915,-187.26971,11488.031,111260,76561198095896540,docz1n
5,TERRORIST,-731.7202,-87.819885,11488.031,111260,76561198135228658,gafolo
6,TERRORIST,-1933.612,-516.1631,11552.031,111260,76561198307734468,rdn---
7,CT,-2232.162,540.8067,11750.919,111260,76561198377335846,snow_-_
8,TERRORIST,-2422.0364,-668.2681,11776.031,111260,76561198809462276,koaLx
9,TERRORIST,-959.7308,16.890911,11520.031,111260,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111324,76561198350342505,nqz-
1,CT,-656.7023,-788.97156,11846.0625,111324,76561198074017668,lux1-
2,CT,-959.55493,-345.31104,11776.031,111324,76561198015308884,biguzera-
3,CT,-1054.7721,-1189.8297,11776.031,111324,76561198385657675,kauez_
4,TERRORIST,-699.1166,-188.93365,11488.031,111324,76561198095896540,docz1n
5,TERRORIST,-886.99384,-96.42572,11488.031,111324,76561198135228658,gafolo
6,TERRORIST,-1969.0706,-531.33966,11552.031,111324,76561198307734468,rdn---
7,CT,-2223.641,541.2457,11753.605,111324,76561198377335846,snow_-_
8,TERRORIST,-2421.5872,-670.0613,11776.031,111324,76561198809462276,koaLx
9,TERRORIST,-904.544,31.83813,11520.031,111324,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111388,76561198350342505,nqz-
1,CT,-649.5223,-777.4779,11846.0625,111388,76561198074017668,lux1-
2,CT,-930.70966,-468.96906,11777.031,111388,76561198015308884,biguzera-
3,CT,-1054.7721,-1189.8297,11776.031,111388,76561198385657675,kauez_
4,TERRORIST,-700.00586,-188.60199,11488.031,111388,76561198095896540,docz1n
5,TERRORIST,-872.80255,-93.89197,11488.031,111388,76561198135228658,gafolo
6,TERRORIST,-1957.63,-529.30835,11552.031,111388,76561198307734468,rdn---
7,CT,-2208.3357,540.4313,11758.432,111388,76561198377335846,snow_-_
8,TERRORIST,-2422.0828,-668.0897,11776.031,111388,76561198809462276,koaLx
9,TERRORIST,-909.93164,30.136326,11520.031,111388,76561198858681422,pepe--
0,CT,-647.5443,-775.49994,11792.031,111452,76561198350342505,nqz-
1,CT,-636.5591,-762.99005,11846.0625,111452,76561198074017668,lux1-
2,CT,-966.2829,-583.18665,11776.031,111452,76561198015308884,biguzera-
3,CT,-1054.7721,-1189.8297,11776.031,111452,76561198385657675,kauez_
4,TERRORIST,-700.8236,-188.8883,11488.031,111452,76561198095896540,docz1n
5,TERRORIST,-876.1051,-94.25781,11488.031,111452,76561198135228658,gafolo
6,TERRORIST,-1968.3442,-531.63544,11552.031,111452,76561198307734468,rdn---
7,CT,-2167.0295,551.57666,11771.456,111452,76561198377335846,snow_-_
8,TERRORIST,-2423.8313,-669.34344,11776.031,111452,76561198809462276,koaLx
9,TERRORIST,-962.69916,15.745531,11520.031,111452,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,119448,76561198350342505,nqz-
1,CT,-1044.0262,924.3055,11776.031,119448,76561198074017668,lux1-
2,CT,-929.6314,918.6384,11776.031,119448,76561198015308884,biguzera-
3,CT,-1189.3397,862.16864,11776.031,119448,76561198385657675,kauez_
4,TERRORIST,-1439.7609,-1322.0359,11488.031,119448,76561198095896540,docz1n
5,TERRORIST,-1502.5718,-1360.8275,11488.031,119448,76561198135228658,gafolo
6,TERRORIST,-1439.5718,-1251.7084,11488.031,119448,76561198307734468,rdn---
7,CT,-1126.5762,925.89246,11776.031,119448,76561198377335846,snow_-_
8,TERRORIST,-1411.3145,-1130.3131,11488.031,119448,76561198809462276,koaLx
9,TERRORIST,-1468.8372,-1194.3975,11488.031,119448,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,119448,76561198350342505,nqz-
1,CT,-1044.0262,924.3055,11776.031,119448,76561198074017668,lux1-
2,CT,-929.6314,918.6384,11776.031,119448,76561198015308884,biguzera-
3,CT,-1189.3397,862.16864,11776.031,119448,76561198385657675,kauez_
4,TERRORIST,-1439.7609,-1322.0359,11488.031,119448,76561198095896540,docz1n
5,TERRORIST,-1502.5718,-1360.8275,11488.031,119448,76561198135228658,gafolo
6,TERRORIST,-1439.5718,-1251.7084,11488.031,119448,76561198307734468,rdn---
7,CT,-1126.5762,925.89246,11776.031,119448,76561198377335846,snow_-_
8,TERRORIST,-1411.3145,-1130.3131,11488.031,119448,76561198809462276,koaLx
9,TERRORIST,-1468.8372,-1194.3975,11488.031,119448,76561198858681422,pepe--
0,CT,-1058.6501,930.18823,11776.031,119512,76561198350342505,nqz-
1,CT,-1010.8259,751.1495,11776.031,119512,76561198074017668,lux1-
2,CT,-1122.5332,953.4355,11776.031,119512,76561198015308884,biguzera-
3,CT,-1167.5195,673.2783,11776.031,119512,76561198385657675,kauez_
4,TERRORIST,-1602.787,-1194.919,11488.031,119512,76561198095896540,docz1n
5,TERRORIST,-1663.9474,-1230.2803,11488.031,119512,76561198135228658,gafolo
6,TERRORIST,-1617.1824,-1136.9751,11488.031,119512,76561198307734468,rdn---
7,CT,-1331.2546,907.9401,11776.031,119512,76561198377335846,snow_-_
8,TERRORIST,-1573.1306,-1242.0532,11488.031,119512,76561198809462276,koaLx
9,TERRORIST,-1658.4697,-1101.8619,11488.031,119512,76561198858681422,pepe--
0,CT,-1225.3374,900.53296,11776.031,119576,76561198350342505,nqz-
1,CT,-1071.139,523.72595,11777.031,119576,76561198074017668,lux1-
2,CT,-1261.4182,927.83636,11776.031,119576,76561198015308884,biguzera-
3,CT,-1103.8207,437.70334,11777.031,119576,76561198385657675,kauez_
4,TERRORIST,-1776.6564,-1039.9552,11488.031,119576,76561198095896540,docz1n
5,TERRORIST,-1819.4879,-1043.7485,11488.031,119576,76561198135228658,gafolo
6,TERRORIST,-1823.5403,-995.9103,11488.031,119576,76561198307734468,rdn---
7,CT,-1540.6096,781.74756,11776.031,119576,76561198377335846,snow_-_
8,TERRORIST,-1803.757,-1261.5498,11490.913,119576,76561198809462276,koaLx
9,TERRORIST,-1757.1553,-915.8898,11488.031,119576,76561198858681422,pepe--
0,CT,-1440.4326,873.91455,11776.031,119640,76561198350342505,nqz-
1,CT,-1074.4866,281.6561,11776.031,119640,76561198074017668,lux1-
2,CT,-1499.7229,853.2141,11776.031,119640,76561198015308884,biguzera-
3,CT,-1049.3925,203.15613,11776.031,119640,76561198385657675,kauez_
4,TERRORIST,-1686.4272,-851.86896,11488.031,119640,76561198095896540,docz1n
5,TERRORIST,-1747.8125,-878.1049,11488.031,119640,76561198135228658,gafolo
6,TERRORIST,-2015.8903,-837.861,11488.031,119640,76561198307734468,rdn---
7,CT,-1756.8463,659.73737,11776.031,119640,76561198377335846,snow_-_
8,TERRORIST,-2039.6812,-1209.9792,11608.876,119640,76561198809462276,koaLx
9,TERRORIST,-1596.2733,-735.1007,11488.031,119640,76561198858681422,pepe--
0,CT,-1478.7286,673.0313,11841.856,119704,76561198350342505,nqz-
1,CT,-1016.74,38.423016,11776.031,119704,76561198074017668,lux1-
2,CT,-1701.2535,713.6889,11776.031,119704,76561198015308884,biguzera-
3,CT,-1002.31903,-32.162476,11776.031,119704,76561198385657675,kauez_
4,TERRORIST,-1561.9873,-638.68463,11488.031,119704,76561198095896540,docz1n
5,TERRORIST,-1558.0704,-746.8822,11488.031,119704,76561198135228658,gafolo
6,TERRORIST,-2195.8093,-679.8896,11488.031,119704,76561198307734468,rdn---
7,CT,-1992.3746,636.17145,11776.031,119704,76561198377335846,snow_-_
8,TERRORIST,-2145.5557,-1010.65576,11706.707,119704,76561198809462276,koaLx
9,TERRORIST,-1523.4507,-501.57422,11488.031,119704,76561198858681422,pepe--
0,CT,-1439.1013,585.0978,11874.031,119768,76561198350342505,nqz-
1,CT,-968.1185,-206.79639,11776.031,119768,76561198074017668,lux1-
2,CT,-1928.0906,635.466,11776.031,119768,76561198015308884,biguzera-
3,CT,-964.81464,-269.20764,11776.031,119768,76561198385657675,kauez_
4,TERRORIST,-1471.5298,-407.75647,11488.031,119768,76561198095896540,docz1n
5,TERRORIST,-1494.7611,-512.1415,11488.031,119768,76561198135228658,gafolo
6,TERRORIST,-2207.924,-553.6511,11488.031,119768,76561198307734468,rdn---
7,CT,-2231.9053,588.8513,11751.0,119768,76561198377335846,snow_-_
8,TERRORIST,-2231.2314,-789.95294,11786.123,119768,76561198809462276,koaLx
9,TERRORIST,-1420.5712,-273.8131,11488.031,119768,76561198858681422,pepe--
0,CT,-1558.6808,392.6649,11907.121,119832,76561198350342505,nqz-
1,CT,-934.4299,-420.56677,11777.031,119832,76561198074017668,lux1-
2,CT,-2170.4724,608.91113,11770.37,119832,76561198015308884,biguzera-
3,CT,-934.5848,-461.16638,11777.031,119832,76561198385657675,kauez_
4,TERRORIST,-1360.1729,-184.22852,11488.031,119832,76561198095896540,docz1n
5,TERRORIST,-1410.5668,-299.43042,11488.031,119832,76561198135228658,gafolo
6,TERRORIST,-2207.924,-553.6511,11488.031,119832,76561198307734468,rdn---
7,CT,-2342.4133,390.55844,11744.031,119832,76561198377335846,snow_-_
8,TERRORIST,-2366.633,-657.74164,11776.031,119832,76561198809462276,koaLx
9,TERRORIST,-1256.975,-104.66235,11488.031,119832,76561198858681422,pepe--
0,CT,-1786.8755,364.15076,11776.031,119896,76561198350342505,nqz-
1,CT,-940.75433,-521.59564,11776.031,119896,76561198074017668,lux1-
2,CT,-2327.563,443.9468,11744.031,119896,76561198015308884,biguzera-
3,CT,-972.8689,-566.47736,11776.031,119896,76561198385657675,kauez_
4,TERRORIST,-1138.1984,-96.66565,11488.031,119896,76561198095896540,docz1n
5,TERRORIST,-1319.8427,-106.9707,11488.031,119896,76561198135228658,gafolo
6,TERRORIST,-2129.9534,-505.19238,11511.059,119896,76561198307734468,rdn---
7,CT,-2397.6414,177.85635,11749.031,119896,76561198377335846,snow_-_
8,TERRORIST,-2404.103,-664.7803,11776.031,119896,76561198809462276,koaLx
9,TERRORIST,-1045.6544,-176.19012,11488.031,119896,76561198858681422,pepe--
0,CT,-1869.5758,307.5131,11776.031,119960,76561198350342505,nqz-
1,CT,-1023.5828,-600.4023,11776.031,119960,76561198074017668,lux1-
2,CT,-2499.568,302.55127,11744.031,119960,76561198015308884,biguzera-
3,CT,-1067.0106,-648.27515,11776.031,119960,76561198385657675,kauez_
4,TERRORIST,-911.25525,-180.08386,11488.031,119960,76561198095896540,docz1n
5,TERRORIST,-1080.4363,-76.89313,11488.031,119960,76561198135228658,gafolo
6,TERRORIST,-1974.9989,-518.179,11552.031,119960,76561198307734468,rdn---
7,CT,-2336.5452,223.11403,11744.031,119960,76561198377335846,snow_-_
8,TERRORIST,-2405.6099,-666.56696,11776.031,119960,76561198809462276,koaLx
9,TERRORIST,-972.0751,-384.14905,11488.031,119960,76561198858681422,pepe--
0,CT,-1878.2327,293.67178,11776.031,120024,76561198350342505,nqz-
1,CT,-1105.7638,-693.38336,11776.031,120024,76561198074017668,lux1-
2,CT,-2549.4897,228.64275,11744.705,120024,76561198015308884,biguzera-
3,CT,-1128.8123,-752.31433,11776.031,120024,76561198385657675,kauez_
4,TERRORIST,-847.2159,-366.4065,11488.031,120024,76561198095896540,docz1n
5,TERRORIST,-839.21045,-110.259094,11488.031,120024,76561198135228658,gafolo
6,TERRORIST,-1958.7346,-515.9653,11552.031,120024,76561198307734468,rdn---
7,CT,-2363.4846,208.95317,11744.031,120024,76561198377335846,snow_-_
8,TERRORIST,-2405.9688,-665.15704,11776.031,120024,76561198809462276,koaLx
9,TERRORIST,-837.4687,-488.36353,11518.123,120024,76561198858681422,pepe--
0,CT,-1879.3948,291.69785,11776.031,120088,76561198350342505,nqz-
1,CT,-1135.9686,-736.94867,11776.031,120088,76561198074017668,lux1-
2,CT,-2583.285,184.93846,11748.8545,120088,76561198015308884,biguzera-
3,CT,-1128.6313,-768.9544,11776.031,120088,76561198385657675,kauez_
4,TERRORIST,-1031.4966,-357.62305,11488.031,120088,76561198095896540,docz1n
5,TERRORIST,-807.5465,-201.62762,11488.031,120088,76561198135228658,gafolo
6,TERRORIST,-2004.7072,-533.0014,11552.031,120088,76561198307734468,rdn---
7,CT,-2351.0972,221.87901,11744.031,120088,76561198377335846,snow_-_
8,TERRORIST,-2408.9463,-666.8823,11776.031,120088,76561198809462276,koaLx
9,TERRORIST,-901.80524,-403.69977,11495.957,120088,76561198858681422,pepe--
0,CT,-1879.3948,291.69785,11776.031,120152,76561198350342505,nqz-
1,CT,-1121.0697,-668.7273,11776.031,120152,76561198074017668,lux1-
2,CT,-2613.9734,229.80501,11752.623,120152,76561198015308884,biguzera-
3,CT,-1114.7266,-700.75854,11776.031,120152,76561198385657675,kauez_
4,TERRORIST,-975.29614,-191.63104,11488.031,120152,76561198095896540,docz1n
5,TERRORIST,-827.8344,-160.47864,11488.031,120152,76561198135228658,gafolo
6,TERRORIST,-1950.9452,-522.2034,11552.031,120152,76561198307734468,rdn---
7,CT,-2351.9946,221.5259,11744.031,120152,76561198377335846,snow_-_
8,TERRORIST,-2408.9285,-666.9522,11776.031,120152,76561198809462276,koaLx
9,TERRORIST,-741.0909,-346.8985,11488.031,120152,76561198858681422,pepe--
0,CT,-1879.3948,291.69785,11776.031,120216,76561198350342505,nqz-
1,CT,-1117.5474,-698.5163,11776.031,120216,76561198074017668,lux1-
2,CT,-2609.8816,236.85355,11752.12,120216,76561198015308884,biguzera-
3,CT,-1139.9423,-797.8833,11776.031,120216,76561198385657675,kauez_
4,TERRORIST,-828.3491,-163.51917,11488.031,120216,76561198095896540,docz1n
5,TERRORIST,-745.0413,-277.41504,11488.031,120216,76561198135228658,gafolo
6,TERRORIST,-1952.6459,-522.8161,11552.031,120216,76561198307734468,rdn---
7,CT,-2405.9038,132.58125,11746.825,120216,76561198377335846,snow_-_
8,TERRORIST,-2409.1099,-666.2376,11776.031,120216,76561198809462276,koaLx
9,TERRORIST,-628.02997,-408.2226,11492.031,120216,76561198858681422,pepe--
0,CT,-1879.3948,291.69785,11776.031,120280,76561198350342505,nqz-
1,CT,-1142.5468,-813.192,11776.031,120280,76561198074017668,lux1-
2,CT,-2561.0134,253.4091,11746.12,120280,76561198015308884,biguzera-
3,CT,-1138.2327,-921.4332,11776.031,120280,76561198385657675,kauez_
4,TERRORIST,-786.3318,-260.7931,11488.031,120280,76561198095896540,docz1n
5,TERRORIST,-709.8518,-395.18726,11494.829,120280,76561198135228658,gafolo
6,TERRORIST,-1961.8866,-537.22656,11552.031,120280,76561198307734468,rdn---
7,CT,-2419.9404,10.243625,11712.031,120280,76561198377335846,snow_-_
8,TERRORIST,-2409.1367,-666.13367,11776.031,120280,76561198809462276,koaLx
9,TERRORIST,-634.03143,-426.865,11488.103,120280,76561198858681422,pepe--
0,CT,-1879.3948,291.69785,11776.031,120344,76561198350342505,nqz-
1,CT,-1137.7773,-930.0183,11776.031,120344,76561198074017668,lux1-
2,CT,-2462.1567,294.52722,11744.031,120344,76561198015308884,biguzera-
3,CT,-1131.9471,-1043.9913,11776.031,120344,76561198385657675,kauez_
4,TERRORIST,-769.1492,-366.8376,11488.031,120344,76561198095896540,docz1n
5,TERRORIST,-701.24274,-518.0697,11525.55,120344,76561198135228658,gafolo
6,TERRORIST,-1952.4377,-530.10864,11552.031,120344,76561198307734468,rdn---
7,CT,-2409.8284,-112.957214,11704.057,120344,76561198377335846,snow_-_
8,TERRORIST,-2409.3105,-665.4482,11776.031,120344,76561198809462276,koaLx
9,TERRORIST,-634.0314,-432.08246,11488.031,120344,76561198858681422,pepe--
0,CT,-1879.3948,291.69785,11776.031,120408,76561198350342505,nqz-
1,CT,-1127.98,-1021.1558,11776.031,120408,76561198074017668,lux1-
2,CT,-2448.7703,307.6643,11744.031,120408,76561198015308884,biguzera-
3,CT,-1135.9705,-1162.3375,11776.031,120408,76561198385657675,kauez_
4,TERRORIST,-819.0475,-464.88013,11512.252,120408,76561198095896540,docz1n
5,TERRORIST,-757.2932,-694.6442,11569.693,120408,76561198135228658,gafolo
6,TERRORIST,-1963.6835,-532.297,11552.031,120408,76561198307734468,rdn---
7,CT,-2371.09,-228.15405,11664.031,120408,76561198377335846,snow_-_
8,TERRORIST,-2407.866,-664.92334,11776.031,120408,76561198809462276,koaLx
9,TERRORIST,-634.0314,-432.08246,11488.031,120408,76561198858681422,pepe--
0,CT,-929.6314,918.6384,11776.031,123398,76561198350342505,nqz-
1,CT,-1044.0262,924.3055,11776.031,123398,76561198074017668,lux1-
2,CT,-860.1436,940.28204,11776.031,123398,76561198015308884,biguzera-
3,CT,-1126.5762,925.89246,11776.031,123398,76561198385657675,kauez_
4,TERRORIST,-1468.8372,-1194.3975,11488.031,123398,76561198095896540,docz1n
5,TERRORIST,-1439.7609,-1322.0359,11488.031,123398,76561198135228658,gafolo
6,TERRORIST,-1439.5718,-1251.7084,11488.031,123398,76561198307734468,rdn---
7,CT,-1189.3397,862.16864,11776.031,123398,76561198377335846,snow_-_
8,TERRORIST,-1502.5718,-1360.8275,11488.031,123398,76561198809462276,koaLx
9,TERRORIST,-1411.3145,-1130.3131,11488.031,123398,76561198858681422,pepe--
0,CT,-929.6314,918.6384,11776.031,123398,76561198350342505,nqz-
1,CT,-1044.0262,924.3055,11776.031,123398,76561198074017668,lux1-
2,CT,-860.1436,940.28204,11776.031,123398,76561198015308884,biguzera-
3,CT,-1126.5762,925.89246,11776.031,123398,76561198385657675,kauez_
4,TERRORIST,-1468.8372,-1194.3975,11488.031,123398,76561198095896540,docz1n
5,TERRORIST,-1439.7609,-1322.0359,11488.031,123398,76561198135228658,gafolo
6,TERRORIST,-1439.5718,-1251.7084,11488.031,123398,76561198307734468,rdn---
7,CT,-1189.3397,862.16864,11776.031,123398,76561198377335846,snow_-_
8,TERRORIST,-1502.5718,-1360.8275,11488.031,123398,76561198809462276,koaLx
9,TERRORIST,-1411.3145,-1130.3131,11488.031,123398,76561198858681422,pepe--
0,CT,-929.6314,918.6384,11776.031,123462,76561198350342505,nqz-
1,CT,-1044.0262,924.3055,11776.031,123462,76561198074017668,lux1-
2,CT,-860.1436,940.28204,11776.031,123462,76561198015308884,biguzera-
3,CT,-1126.5762,925.89246,11776.031,123462,76561198385657675,kauez_
4,TERRORIST,-1468.8372,-1194.3975,11488.031,123462,76561198095896540,docz1n
